"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Wearable health technologies in chronic disease management: current applications, barriers, and future perspectives","https://scispace.com/paper/wearable-health-technologies-in-chronic-disease-management-dehj2s90tcwz","2025","Journal Article","International Journal of Innovative Technologies in Social Science","Mateusz Mierniczek
Maria Mierniczek
Aleksandra Mierniczek
Kinga Kaczmarska
Kinga Rosołowska
Jarosław Dudek","10.31435/ijitss.4(48).2025.4201","","Wearable technologies are driving a paradigm shift in chronic disease management from clinics to patients 'everyday environments. Their applications are diverse: early arrhythmia detection in cardiology, optimal glycemic control in diabetology, remote monitoring in pulmonology, and opening new paradigms for objective assessment in neurology and medication adherence. This constant stream of data drives proactive, personalized & data-driven healthcare. 
Many of those advances are still limiting widespread clinical integration. Technical challenges regarding data validation and algorithmic transparency remain, alongside complex ethical questions about data privacy and the risk of algorithmic bias. Also, unresolved economic issues like reimbursement models threaten to increase health inequalities  The future of digital health will depend on integrating wearable data with artificial intelligence. It will unlock predictive analytics to forecast disease exacerbations and enable the development of reliable digital biomarkers within the vision of P4 medicine - predictive, preventive, personalized, and participatory. 
This narrative review critically summarizes the available data, identifies these ethical and practical obstacles, and suggests ways to safely, successfully, and fairly incorporate wearable technology into standard medical procedures.","Wearable health technologies revolutionize chronic disease management with diverse applications, but face technical, ethical, and economic challenges, hindering widespread integration, and require AI-driven predictive analytics to unlock their full potential in P4 medicine."
"Empowering Sensors and Wearable Technologies in Fostering Digital Healthcare Management","https://scispace.com/paper/empowering-sensors-and-wearable-technologies-in-fostering-4u7jbkn1pl7w","2025","Journal Article","Advances in healthcare information systems and administration book series","Saurabh Chandra
Bhupinder Singh","10.4018/979-8-3693-9092-4.ch005","","Sensors and wearables are making digital healthcare management a reality by allowing for round the clock health monitoring and individualized care. These gadgets are capable of monitoring the data on vital signs, activities of health and mind as well thereby making us proactive towards healthcare. New technologies facilitate remote diagnostics and treatments through smart implants or AI-driven wearables, leading to better patient outcomes with fewer hospital visits. Increasing amounts of patient engagement thanks to wearable technologies allow individuals greater control over their health and give healthcare providers access more accurate, real-time information for better decision-making. In addition, these advancements enable remote patient monitoring on a larger scale for chronic disease management and provide care to rural or underserved populations. The deployment of these technologies mark a pivot to proactive, patient-specific care and improve health outcomes more broadly at scale. ","Sensors and wearables enable round-the-clock health monitoring, remote diagnostics, and personalized care through smart implants and AI-driven wearables, improving patient outcomes, increasing patient engagement, and facilitating remote monitoring for chronic disease management and underserved populations."
"Revolutionizing Chronic Disease Management: The Role of Wearable Health Technology in Enhancing Patient Health","https://scispace.com/paper/revolutionizing-chronic-disease-management-the-role-of-w84fcat7wc62","2025","Repository","","Ankita Chhikara
Ritu Verma","10.5281/zenodo.14945004","","&lt;p&gt;Wearable technology has revolutionized how individuals monitor and engage with their health, evolving from simple fitness trackers to advanced medical devices capable of real-time monitoring and chronic disease management. These devices incorporate advanced sensors, connectivity, and artificial intelligence to provide personalized health insights. Applications span from fitness tracking to clinical uses like fall prevention in the elderly, remote patient monitoring, and chronic illness detection. Emerging innovations, such as graphene-based sensors and hydrogel wearables, promise enhanced functionality. Despite their advantages, wearables face limitations, including data security concerns, power constraints, integration challenges, and high costs. As the technology matures, it is poised to play a pivotal role in transforming healthcare delivery and personal health management.&lt;/p&gt; ","Wearable health technology revolutionizes chronic disease management with advanced sensors, AI, and real-time monitoring, offering personalized health insights and applications in fitness tracking, fall prevention, remote patient monitoring, and chronic illness detection, despite data security and cost limitations."
"Real-time Predictive Health Monitoring using Ai-driven Wearable Sensors: Enhancing Early Detection and Personalized Interventions in Chronic Disease Management","https://scispace.com/paper/real-time-predictive-health-monitoring-using-ai-driven-5bac54vibp10","2024","Journal Article","International Journal For Multidisciplinary Research","A. J. M. Obaidur
Rahman Khan
S. A. M. Islam
Ankur Sarkar
Tariqul Islam
Rakesh Paul
Md Shadikul Bari","10.36948/ijfmr.2024.v06i05.28497","","The use of artificial Intelligence in wearable health sensor has brought a great change in the way chronic diseases are being managed since it monitors the health and gives prompt prediction of diseases coupled with recommendations. This paper seeks to investigate the part played by AI wearables in augmenting early detection & proactive plans relating to chronic illnesses, including diabetics, cardiovascular diseases, and hypertension. Implicitly, the purpose of this study is to update the current understanding of the subject by examining the effect that predictive analytics has on patient outcomes and cost. Technologically, the concepts of the research rely on the data collected from different kinds of wearable devices and analyze by machine learning and real time analytic to examine the abnormal of vital signs before symptoms occur. Analysis is carried out on the outcomes which reveals a 25 percent decrease in hospitalization incidences per early diagnosis of chronic diseases and a 30 percent enhancement in the adherence to treatment provided formed by precautions embraced from various sensors data. This research also increases the stock of knowledge on the role of artificial intelligence in healthcare by presenting empirical evidence regarding the use of wearable devices in chronic diseases. The uniqueness of this concept is in the synchrony of monitoring processes with the application of the predictive model in providing proactive health care solutions. Some potential future research and development considerations in AI-assisted technologies in healthcare are also described.","This study investigates AI-driven wearable sensors' role in enhancing early detection and personalized interventions for chronic diseases, such as diabetes, cardiovascular diseases, and hypertension, demonstrating a 25% decrease in hospitalization rates and 30% treatment adherence improvement."
"The Role of Wearable Devices in Chronic Disease Management: A Review of Current AI and ML Applications and Future Directions","https://scispace.com/paper/the-role-of-wearable-devices-in-chronic-disease-management-a-amw6swjua9oz","2025","Repository","","Kiran Veernapu","10.5281/zenodo.14880764","","Chronic diseases like diabetes, high blood pressure, heart issues, and breathing problems are some of the leading causes of morbidity and mortality around the world. Managing these diseases usually requires regular check-ups, changes in lifestyle, and sticking to medications. Recent developments in wearable technology have opened up new ways to better manage these diseases, improve patient results, and make healthcare more efficient. When these devices are used with Artificial Intelligence (AI) and Machine Learning (ML), offer unprecedented opportunities to monitor, predict, and manage chronic diseases in real-time. This review explores at how wearable devices are currently used in managing chronic conditions, their benefits and limitations, and possible future developments in this rapidly evolving subject. It looks at the key roles that wearable devices have in managing diabetes, heart diseases, breathing issues, and mental health problems. It also discusses how AI and ML are applied in wearable devices for managing chronic diseases, the challenges these technologies face, and where they might head in the future. Lastly, the paper considers what the future may hold for wearable technologies, such as predictive healthcare, personalized medicine, and managing multiple diseases, and the challenges that need to be addressed for broader use. ",""
"Real‐Time Chronic Disease Management with Smart Devices Integrating Internet‐of‐Things Technology in Healthcare Applications","https://scispace.com/paper/real-time-chronic-disease-management-with-smart-devices-6um1ijzhf2w1","2026","Journal Article","","S. T. Thorat
Y. Inamdar Sharifnawaj","10.1002/9781394389131.ch22","","Real-time chronic disease management is an important part of modern healthcare because it lets doctors keep an eye on patients with long-term conditions, act quickly when needed, and help those patients have better results. Putting Internet-of-Things (IoT) technology into smart devices could help improve the control of chronic diseases by collecting data in real time, giving personalized feedback, and letting doctors keep an eye on things from afar. Wearable tech, like smartwatches, fitness trackers, and medical-grade sensors, lets patients and doctors keep an eye on vital signs, symptoms, and patterns of behavior that are important for controlling long-term illnesses like diabetes, heart disease, asthma, and high blood pressure. The Internet of Things (IoT) makes it possible for personal technology and central healthcare systems to talk to each other without any problems. It also provides a flexible and responsive way to share data. This combination makes it possible to keep an eye on important things like blood pressure, oxygen consumption, heart rate, blood sugar levels, and physical exercise. IoT-enabled gadgets can also keep track of how well patients are following their treatments, find early signs of getting worse, and guess what health risks might be coming up through data analytics and machine learning algorithms. The real-time data that these gadgets produce lets healthcare professionals make smart, data-driven choices that improve the accuracy and speed of actions. For patients, the constant tracking and instant feedback make them more involved in self-care, which leads to better disease control and taking medications as prescribed. Additionally, the ability to watch patients from afar cuts down on the need for frequent in-person meetings, making this option to standard healthcare methods easier and more cost-effective. ","Real-time chronic disease management is improved with IoT-enabled smart devices, enabling personalized feedback, remote monitoring, and data-driven healthcare decisions, enhancing patient self-care, disease control, and treatment adherence while reducing healthcare costs."
"Wearable health technology in personalized care: Its role in disease prevention and monitoring","https://scispace.com/paper/wearable-health-technology-in-personalized-care-its-role-in-k79qfq397xzf","2025","Journal Article","E3S web of conferences","Nur Shanti Retno Pembayun
Ananda Perwira Bakti
Muhammad Arif Rakhman
Nieke Andina Wijaya
Billy Jordan Wrahatnala
Merika Soraya
Alviannur Halim","10.1051/e3sconf/202564003006","","Wearable health technology is an emerging pillar in precision medicine and personalized healthcare, enabling continuous real-time monitoring of physiological and biochemical indicators. This systematic literature review aims to assess the technology’s clinical efficacy, implementation challenges, and global equity implications in preventing diseases and personalized care. Twelve peer-reviewed studies published between 2018 and 2025 were selected based on PRISMA guidelines from four major databases. The analysis revealed measurable improvements in cardiovascular outcomes, chronic disease self-management, and metabolic risk reduction, with consistent benefits across both high-income and low-and middle-income countries (LMICs). Furthermore, the study highlights unique challenges in user retention, data validation, and regulatory integration. A comparative domain-based synthesis table is provided to emphasize the novelty of this review, offering an integrated view across clinical domains and socio-economic contexts. This study contributes to the development of evidence-based strategies for integrating wearable health technology into equitable, AI-supported healthcare systems worldwide. ",""
"A Transformative Role of Wearable Health Devices From Sensors to Solutions","https://scispace.com/paper/a-transformative-role-of-wearable-health-devices-from-coe8ga97l48w","2025","Journal Article","Advances in medical technologies and clinical practice book series","Aiman Hanee Bader
Aarti Rangarajan
C. Kishor Kumar Reddy
Deepti Rangarajan
Srinath Doss","10.4018/979-8-3373-0690-2.ch009","","Wearable health technology has evolved to incorporate a variety of technologies, including health solutions that enable personalized and personalized care. Once limited to activity tracking, wearable devices have brought technological advances that can identify health issues, monitor ongoing conditions, and help people manage stress while improving their mental health. Challenges associated with integrating with advanced technology include protecting personal data, maximizing product accuracy, interoperability across systems, and supporting a tight commitment to customer compliance. Many applications include cardiovascular monitoring, diabetes management, lung health, neurological assessment, and health monitoring, supporting preventive care, detecting abnormalities for early diagnosis, and helping individuals manage chronic diseases by providing real-time health information and insights. Make health decisions and support self-management of health. ","Wearable health devices have evolved from basic activity tracking to advanced health solutions, enabling personalized care, monitoring health issues, and improving mental health, while addressing challenges of data protection, accuracy, and interoperability."
"Wearable Devices for Remote Monitoring of Chronic Diseases: A Systematic Review (Preprint)","https://scispace.com/paper/wearable-devices-for-remote-monitoring-of-chronic-diseases-a-we0kkqkp3xdt","2025","Journal Article","","Masresha Derese Tegegne
Sharareh Rostam Niakan Kalhori
Paulo Haas
Viktor M.G. Sobotta
Joana M. Warnecke
Thomas M. Deserno","10.2196/preprints.74071","","<sec> <title>BACKGROUND</title> Wearable devices enable the remote collection of health parameters, supporting the outpatient plans recommended by the World Health Organization (WHO) to manage chronic diseases. While disease-specific monitoring is accurate, a comprehensive analysis of wearables across various chronic diseases helps to standardize remote patient monitoring (RPM) systems. </sec> <sec> <title>OBJECTIVE</title> This review aims to identify wearables for remote monitoring of chronic diseases, focusing on (i) wearable devices, (ii) sensor types, (iii) health parameters, (iv) body locations, and (v) medical applications. </sec> <sec> <title>METHODS</title> We develop a search strategy and conduct searches across three databases: PubMed, Web of Science, and Scopus. After reviewing 1,160 articles, we select 61 that address cardiovascular, cancer, neurological, metabolic, respiratory, and other diseases. We create a data analysis method based on our five objectives to organize the articles for a comprehensive analysis. </sec> <sec> <title>RESULTS</title> From the 61 articles, 39 use wearable bands such as smartwatches, wristbands, armbands, and straps to monitor chronic diseases. Wearable devices commonly include various sensor types, such as accelerometers (39/61), photoplethysmographic (PPG) sensors (18/61), biopotential meters (17/61), pressure meters (11/61), and thermometers (9/61). These sensors collect diverse health parameters, such as acceleration (39/61), heart rate (24/61), body temperature (9/61), blood pressure (8/61), and peripheral oxygen saturation (SpO₂) (7/61). Common sensor body locations are the wrist, followed by the upper arm, and the chest. The medical applications of wearable devices are neurological (21/61) and cardiovascular diseases (15/61). Additionally, researchers apply wearable devices for wellness and lifestyle monitoring (39/61), mostly activity (39/39) and sleep (10/39). </sec> <sec> <title>CONCLUSIONS</title> This review underscores that wearable devices primarily function as bands, commonly worn on the wrist, to monitor chronic diseases. These devices collect acceleration, heart rate, body temperature, blood pressure, and SpO₂, focusing on neurological disorders and cardiovascular diseases. Our findings establish a baseline for identifying health parameters remotely collected by wearables across various chronic diseases, providing insights for standardizing RPM systems. </sec> ","This systematic review identifies wearable devices for remote monitoring of chronic diseases, highlighting bands worn on the wrist, collecting health parameters such as acceleration, heart rate, and blood pressure, primarily for neurological and cardiovascular diseases."
"O papel das inovações tecnológicas no monitoramento de doenças crônicas: revisar como novas tecnologias, como dispositivos wearables e sensores, têm sido usadas para monitorar e gerenciar condições crônicas","https://scispace.com/paper/o-papel-das-inovacoes-tecnologicas-no-monitoramento-de-048c9hb19sem","2025","Journal Article","Revista Ibero-Americana de Humanidades, Ciências e Educação","Lana Raissa Tavares Ferreira","10.51891/rease.v1i4.18499","","O monitoramento de doenças crônicas representa um desafio crescente no campo da saúde, especialmente devido ao envelhecimento populacional e ao aumento da prevalência dessas condições. Neste contexto, as inovações tecnológicas, como dispositivos wearables e sensores, têm emergido como ferramentas essenciais para o acompanhamento contínuo e a gestão eficiente de condições crônicas, como diabetes, hipertensão e doenças cardíacas. Este artigo revisa as principais inovações tecnológicas no monitoramento de doenças crônicas, explorando como esses dispositivos contribuem para o manejo dessas condições e melhoram a qualidade de vida dos pacientes. Através de uma revisão de literatura, discutem-se os avanços recentes, os benefícios clínicos, as limitações e as perspectivas futuras dessas tecnologias. Conclui-se que, embora os dispositivos wearables e sensores apresentem grande potencial, desafios relacionados à precisão dos dados, adesão do paciente e privacidade ainda precisam ser superados para maximizar seu impacto no monitoramento de doenças crônicas. ","Technological innovations, such as wearables and sensors, are crucial for chronic disease monitoring and management, improving patient quality of life, but challenges persist regarding data accuracy, patient adherence, and privacy."
"AI-Powered Wearables for Continuous Patient Monitoring: Improving Chronic Disease Management and Preventive Care","https://scispace.com/paper/ai-powered-wearables-for-continuous-patient-monitoring-558m3ls7tc26","2024","Journal Article","International Scientific Journal of Engineering and Management","Manoj Kumar","10.55041/isjem0234","","AI-powered wearables, including smartwatches and fitness trackers, are now revolutionizing patient care with the ability to monitor patients' vital signs continuously in real-time. Such wearables monitor all important parameters of a patient, including heart rate, blood pressure, glucose level, and physical activity, thereby providing health professionals with invaluable insights into the condition of a patient. This continuous data allows for early detection of abnormalities, personalized treatment, and adjustments, hence better management of disease in patients suffering from chronic diseases like diabetes, hypertension, and cardiovascular disorders. AI algorithms scan this data in pursuit of foreseeing possible health risks to avoid acute medical events such as heart attacks or diabetic crises. Thus, AI-driven wearables would empower patients in the active management of their health condition, reduce hospital readmissions, and generally improve patient outcomes. This article describes the applications, benefits, and challenges of AI-integrated wearable systems for healthcare, focusing on chronic disease management and prevention of health strategies. Keywords: Wearables using Artificial Intelligence, Continuous Patient Monitoring, Chronic Disease Management, Diabetes, Heart Disease, Preventive Care, Smart Watches, Fitness Trackers, Vital Signs, Analytics of Health Data, Real-time Monitoring, Machine Learning, Personalized Treatment, Predictive Analytics. ","AI-powered wearables continuously monitor vital signs, enabling early detection of abnormalities and personalized treatment for chronic diseases like diabetes, hypertension, and cardiovascular disorders, improving patient outcomes and reducing hospital readmissions."
"The Impact of Consumer Wearable Devices on Physical Activity and Adherence to Physical Activity in Patients with Cardiovascular Disease: A Systematic Review of Systematic Reviews and Meta-Analyses.","https://scispace.com/paper/the-impact-of-consumer-wearable-devices-on-physical-activity-1up2qvmu","2022","Journal Article","Telemedicine Journal and E-health","Sabrina Alam
Mengna Zhang
Kisa Harris
Lauren Fletcher
Jennifer C. Reneker","10.1089/tmj.2022.0280","","Objective: Consumer wearable devices allow physical activity to be measured objectively, which can be useful in remote cardiovascular disease management. This review aimed to summarize the effects of using wearable devices to monitor physical activity/adherence to physical activity in adults with cardiovascular disease. Methods: The review used The Cochrane Overview of Reviews Methodology. The databases searched were PubMed, EMBASE, CINAHL, Web of Science, and the Cochrane Database of Systematic Reviews, the date of the last search was October 12, 2021. Risk of bias was assessed using the AMSTAR-2® tool. Results: Of the 767 records, we identified 6 systematic reviews (SRs) and meta-analyses (MA) that met our inclusion criteria. The individual SRs did not consistently favor the use of wearables, but the MA syntheses each found significant effects, favoring wearable devices in measures, including mean steps per day and mean time spent completing moderate-to-vigorous physical activity. The MA on adherence to cardiac rehabilitation (CR) found greater adherence to CR with the use of a mobile app than with no app support. Summary: Within this review, there were SRs demonstrating no difference and reviews indicating a positive impact with the use of wearables for physical activity/adherence measures in individuals with cardiovascular conditions, with no studies demonstrating a negative impact. The six SR/MAs included had methodological flaws, which introduced potential biases. Additionally, the MAs included a small number of studies, which limits their generalizability. The protocol for this review was registered on PROSPERO, the international prospective register of systematic reviews (#CRD42021286699).","In this paper, the effects of using wearable devices to monitor physical activity/adherence to physical activity in adults with cardiovascular disease were summarized using The Cochrane Overview of Reviews Methodology."
"The Influence Of Integrating Wearables And AI For Chronic Disease Management","https://scispace.com/paper/the-influence-of-integrating-wearables-and-ai-for-chronic-w3hycwuu3dmr","2025","Repository","","","10.5281/zenodo.15206782","","Chronic diseases such as diabetes, cardiovascular conditions, and respiratory illnesses represent some of the most persistent and resource-intensive challenges in modern healthcare. With the increasing global burden of these conditions, the healthcare industry is turning to digital technologies for sustainable solutions. This paper explores the integration of wearable technology and artificial intelligence (AI) as a transformative approach to managing chronic diseases. Wearables, equipped with sensors and connectivity features, continuously collect real-time physiological data such as heart rate, glucose levels, and physical activity. When combined with AI-driven analytics, this data becomes a powerful tool for early detection, personalized treatment, and continuous monitoring. The paper examines the core technologies underpinning wearable-AI synergy, reviews current applications across chronic disease domains, and evaluates ethical, regulatory, and operational considerations. Additionally, it outlines challenges such as data fragmentation, user adherence, and algorithmic transparency. Future innovations like federated learning, smart fabrics, and explainable AI hold immense promise in improving the scalability and reliability of these systems. Through a comprehensive analysis, this study underscores how wearable and AI integration can revolutionize chronic disease care, shifting healthcare from reactive treatment to proactive, data-driven intervention. ",""
"Role of Wearable Health Devices in Public Health: Developing Flexible Electronics for Seamless and Continuous Health Monitoring","https://scispace.com/paper/role-of-wearable-health-devices-in-public-health-developing-534lzukykryl","2024","Journal Article","South Eastern European Journal of Public Health","Abhijeet Madhukar Haval
Md Afzal","10.70135/seejph.vi.786","","The strategy for personalized medicine is the incorporation of regular health check-ups and wearable health devices into public health campaigns. These innovations have the potential to reduce the burden on healthcare systems by enabling early detection, improved management of chronic conditions, and provision of real-time personal health data to individuals. To achieve this, problems related to the accuracy of devices used, security of data stored in these devices, compliance with usage requirements by consumers, and relations with the current healthcare system must be addressed. A solution to these barriers has been proposed as a Non-Invasive Flexible Sensors for Health Monitoring (N-IFS-HM) approach which involves making sensors that are lightweight, attractive looking, and provide accurate continuous health information without disturbing the users during their daily activities. Through detailed simulation studies conducted in different healthcare settings, this paper examine the dependability and effectiveness of N-IFS-HM implementation. Consequently, based on simulation results done on delicate sensors such as these, vital signs, activities and minimal discomforting healthcare products can be traced accurately. According to this finding, wearable digital technology with sophisticated flexible electronics can revolutionize how public health is assessed. ","This study explores the role of wearable health devices in public health, proposing a Non-Invasive Flexible Sensors for Health Monitoring approach to address accuracy, security, and compliance issues, enabling early detection and real-time health data for personalized medicine."
"The Integrating Application of Smart Wearable Devices and Artificial Intelligence Technology in Diabetes Management","https://scispace.com/paper/the-integrating-application-of-smart-wearable-devices-and-eca76d49mihd","2025","Journal Article","Academic journal of science and technology","Jiawei Zhang","10.54097/03w58269","","Diabetes is a pervasive global health challenge, requiring continuous glucose monitoring and personalized management to prevent severe complications. Traditional methods like fingerstick testing are often intrusive, inconvenient, and lack real-time monitoring. This paper explores the transformative potential of integrating smart wearable devices with artificial intelligence (AI) for more patient-friendly, personalized diabetes management. It systematically analyzes the respective application models: wearable devices (e.g., smartwatch-integrated sweat patches, IoT-enabled optical monitors) for non-invasive, continuous data acquisition, and AI technologies (e.g., deep learning, quantum-inspired models) for data analysis, accurate prediction, and personalized therapy optimization. Furthermore, the paper demonstrates a comprehensive integration mechanism: a four-layered architecture from multi-modal data acquisition and fusion to AI-powered analytics and to real-time intervention. The study considers that this system provides a dynamic, proactive, and highly personalized management, significantly shifting the management from passive health care to active health optimization. Though it still has limitations regarding data accuracy, privacy security, and public adoption, the integration of wearable devices and AI undeniably paves the way for intelligent, convenient, and personalized chronic disease management.","This study explores the integration of smart wearable devices and artificial intelligence for personalized diabetes management, leveraging non-invasive data acquisition and AI-driven analytics to provide proactive, dynamic, and highly personalized care."
"The Role of Wearable Devices in Chronic Disease Management: A Review of Current AI and ML Applications and Future Directions","https://scispace.com/paper/the-role-of-wearable-devices-in-chronic-disease-management-a-u5yw7perluvx","2024","Repository","","Kiran Veernapu","10.5281/zenodo.14880765","","&lt;p&gt;Chronic diseases like diabetes, high blood pressure, heart issues, and breathing problems are some of the leading causes of morbidity and mortality around the world. Managing these diseases usually requires regular check-ups, changes in lifestyle, and sticking to medications. Recent developments in wearable technology have opened up new ways to better manage these diseases, improve patient results, and make healthcare more efficient. When these devices are used with Artificial Intelligence (AI) and Machine Learning (ML), offer unprecedented opportunities to monitor, predict, and manage chronic diseases in real-time. This review explores at how wearable devices are currently used in managing chronic conditions, their benefits and limitations, and possible future developments in this rapidly evolving subject. It looks at the key roles that wearable devices have in managing diabetes, heart diseases, breathing issues, and mental health problems. It also discusses how AI and ML are applied in wearable devices for managing chronic diseases, the challenges these technologies face, and where they might head in the future. Lastly, the paper considers what the future may hold for wearable technologies, such as predictive healthcare, personalized medicine, and managing multiple diseases, and the challenges that need to be addressed for broader use.&lt;/p&gt; ",""
"Next-Gen Post-Diagnostic Care through Centralized AI and Smart Wearable Devices for Chronic Disease Management: A Narrative Review","https://scispace.com/paper/next-gen-post-diagnostic-care-through-centralized-ai-and-6tktrfnz3hp3","2025","Journal Article","Indian Journal of Pharmaceutical Education and Research","Prasanna Kumar","10.5530/ijper.20250207","","This article presents a futuristic framework for incorporating centralized AI to revolutionize patient care, focusing on the post-diagnostic care and management of various chronic conditions. Through the integration of centralized AI with remote monitoring devices, smart wearables and home appliances, a futuristic approach to post-diagnostic care is proposed, serving diverse needs of patients with cardiovascular diseases, diabetes mellitus and sleep disturbances. By employing the power of AI, healthcare providers can deliver timely interventions, optimize treatment outcomes and enhance the overall quality of care for patients with chronic diseases. The Centralized AI system, equipped with advanced algorithms and extensive medical knowledge, facilitates personalized interventions, medication adherence reminders, lifestyle recommendations and continuous monitoring of physiological parameters. Using this centralized AI we can empower patients, support healthcare providers and ultimately improve the well-being and longevity of individuals living with chronic conditions.","This narrative review proposes a futuristic framework for post-diagnostic care using centralized AI and smart wearable devices to manage chronic conditions, enhancing patient care, treatment outcomes, and quality of life for cardiovascular diseases, diabetes, and sleep disturbances."
"Health Monitoring Through Wearables: A Systematic Review of Innovations In Cardiovascular Disease Detection And Prevention","https://scispace.com/paper/health-monitoring-through-wearables-a-systematic-review-of-1lyotcs6fye2","2025","Journal Article","","","10.71292/sdmi.v2i01.13","","Wearable technology has rapidly evolved, becoming an integral tool in healthcare, particularly for cardiovascular health monitoring and disease prevention. This systematic review evaluates wearable device advancements, applications, and limitations, emphasizing their role in real-time health tracking, early detection of cardiovascular diseases, and lifestyle interventions. The study reviewed 112 peer-reviewed articles, applying the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines to ensure a rigorous and transparent approach. The findings highlight the integration of advanced sensors, such as photoplethysmography (PPG) and electrocardiography (ECG), and artificial intelligence-powered algorithms that enable enhanced diagnostic accuracy and predictive capabilities. Wearable devices have proven effective in remote patient monitoring, reducing hospital readmissions, and promoting proactive health management by empowering users to adopt and sustain healthier behaviors. However, challenges persist in ensuring device accuracy, particularly across diverse populations, with issues such as motion artifacts, signal noise, and variability in sensor performance noted. Furthermore, the review identifies a critical gap in the inclusion of underrepresented populations, such as older adults, individuals with darker skin tones, and those from low-resource settings, which limits the generalizability of findings. Despite these challenges, the study concludes that wearable technology has immense potential to revolutionize healthcare by enhancing accessibility, patient engagement, and preventive care. Addressing the identified gaps will be crucial for maximizing wearable health technologies' equitable adoption and impact. ","This systematic review evaluates wearable device advancements for cardiovascular health monitoring, highlighting their effectiveness in real-time tracking, early disease detection, and lifestyle interventions, but notes challenges in device accuracy and underrepresented population inclusion."
"Latest Progresses in Developing Wearable Monitoring and Therapy Systems for Managing Chronic Diseases","https://scispace.com/paper/latest-progresses-in-developing-wearable-monitoring-and-1e05yawwbk","2018","Posted Content","arXiv: Medical Physics","Han Gui
Jing Liu","","https://arxiv.org/pdf/1802.01747","Chronic disease is a long-lasting condition that can be controlled but not cured. Owing to the portability and continuous action, wearable devices are regarded as promising ways for management and rehabilitation of patients with chronic diseases. Although the monitoring functions of mobile health care are in full swing, the research direction along wearable therapy devices has not been paid with enough attention. The aim of this review paper is to summarize recent developments in the field of wearable devices, with particular focus on specific interpretations of therapy for chronic diseases including diabetes, heart disease, Parkinson's disease, chronic kidney disease and movement disability after neurologic injuries. A brief summary on the key enabling technologies allowing for the implementation of wearable monitoring and therapy devices is given, such as miniaturization of electronic circuits, data analysis techniques, telecommunication strategy and physical therapy etc. For future developments, research directions worth of pursuing are outlined.","Recent developments in the field of wearable devices are summarized, with particular focus on specific interpretations of therapy for chronic diseases including diabetes, heart disease, Parkinson's disease, chronic kidney disease and movement disability after neurologic injuries."
"A Review on Digital Adherence Technologies for Chronic Disease Management: Global Evidence, Implementation Gaps, and Future Directions","https://scispace.com/paper/a-review-on-digital-adherence-technologies-for-chronic-8v00lll2mf1s","2025","Repository","","","10.5281/zenodo.17068023","","Sticking to long-term medication plans is hard for people with chronic diseases. Missing doses, stopping treatment, or quitting early can cause more sickness, longer hospital stays, and higher healthcare costs. Digital tools like SMS reminders, wearables, smart pillboxes, apps, and AI tools are now popular for helping people remember to take their medicine. This review looks at global studies on how well these digital tools work, how people use them, and the problems faced when using them. It also points out what needs to improve to make these tools a regular part of healthcare. We searched PubMed, Scopus, and Web of Science for studies from 2015 to 2025. We used terms like ""digital health,"" ""medication adherence,"" and ""chronic disease."" We included studies like trials, observational studies, and reviews that looked at digital tools for any chronic condition. Digital tools have improved medication adherence by 10–34% in over 100 studies on conditions like HIV, asthma, diabetes, hypertension, and post-transplant care. The best tools combine support with reminders. AI messaging, alerts, and smart dispensers help keep people engaged. SMS and app-based systems work well, especially in places with fewer resources. But challenges like lack of digital skills, privacy worries, user fatigue, and not fitting into healthcare systems are still big issues. Digital tools can greatly improve medication adherence. But for them to succeed widely, they need inclusive design, better system integration, strong privacy protection, and to work for all patient groups. ",""
"Wearable Technology in Healthcare: Opportunities, Challenges, and Future Directions","https://scispace.com/paper/wearable-technology-in-healthcare-opportunities-challenges-32227vbonqdi","2025","Journal Article","","Zulfkar Qadrie
Humaira Ashraf
Mudasir Maqbool
Saeema Farooq","10.47852/bonviewswt52025578","","Wearable technology is rapidly transforming health care by providing unprecedented opportunities for continuous, real-time health monitoring, proactive disease management, and early detection of health issues. This review delves into the diverse landscape of wearable devices, including smartwatches, fitness trackers, medical-grade biosensors, and intelligent textiles, with a particular focus on their role in managing chronic conditions, enhancing remote patient monitoring, and improving preventative care strategies. Unlike existing literature, this paper emphasizes the integration of artificial intelligence (AI) and machine learning (ML) with wearable technologies, offering groundbreaking predictive capabilities for early diagnosis, personalized treatments, and dynamic health interventions. Additionally, the paper addresses critical challenges that hinder widespread adoption, such as data privacy concerns, sensor accuracy, and the integration of wearable data within established healthcare systems. By synthesizing the current state and future trends in the field, this review offers novel insights into the technological, regulatory, and ethical considerations that must be overcome for the successful incorporation of wearables into mainstream health care. The paper concludes by proposing future avenues for innovation, particularly in sensor advancement, energy efficiency, and system interoperability, which will not only improve healthcare delivery but also make it more accessible to underserved populations worldwide. ","This review explores wearable technology's transformative impact on healthcare, emphasizing AI and ML integration for predictive capabilities, while addressing challenges like data privacy, sensor accuracy, and system integration, and proposing future innovations for improved healthcare delivery."
