"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Advanced Deep Learning Approaches for Automated Diabetic Retinopathy Detection and Severity Classification: A Multi-Model Review","https://scispace.com/paper/advanced-deep-learning-approaches-for-automated-diabetic-k3vj4rca6dew","2025","Journal Article","","Gladys Kiruba R
Sampoorna Bhimshetty
Thamaraiselvi D","10.47392/irjaeh.2025.0637","","Diabetic Retinopathy (DR) is one of the main causes of preventable blindness worldwide, especially in people of working age. Manual assessment of retinal fundus images is labor-intensive and frequently subject to variability, particularly in the early phases of the disease. Advancements in deep learning (DL) methodologies have facilitated automated, high-precision detection and grading of Diabetic Retinopathy severity, providing scalable frameworks for clinical screening applications. This review consolidates pivotal research employing hybrid deep learning (DL) architectures, such as Google Net and ResNet augmented with adaptive particle swarm optimization (APSO), in conjunction with conventional machine learning classifiers like Support Vector Machines, Random Forests, and Decision Trees. Furthermore, the surveyed literature underscores the emergence of advanced paradigms—including supervised, self-supervised, and transformer-based frameworks—and explores the integration of federated learning and generative adversarial networks (GANs) to enhance model resilience and generalizability. The review articulates prospective avenues, including the integration of multi-modal data sources and the development of resource-efficient architectures to facilitate real-world clinical implementation.","This review consolidates advanced deep learning approaches for automated Diabetic Retinopathy detection and severity classification, integrating hybrid architectures, federated learning, and generative adversarial networks to enhance model resilience and generalizability for clinical screening applications."
"""Fundus Image Dataset for Five-Stage Diabetic Retinopathy Classification""","https://scispace.com/paper/fundus-image-dataset-for-five-stage-diabetic-retinopathy-0urt7o89uc4j","2026","Journal Article","","mohamed TOUATI","10.21227/ac1z-j230","","""Diabetic retinopathy (DR) is a leading cause of vision impairment worldwide, and accurate automated detection is critical for early intervention. We present a curated dataset of 6,399 retinal fundus images labeled across five DR severity levels: No DR (2,805 images), Mild (740), Moderate (1,898), Proliferative Mild (590), and Severe (366). The dataset captures diverse retinal features and class imbalances typical of real-world clinical scenarios, making it suitable for training and evaluating deep learning models, including convolutional neural networks (CNNs) and vision transformers (ViTs). Extensive annotations and standardized labeling provide a benchmark for research on multi-class DR classification, automated diagnosis, and AI-driven ophthalmic studies. This dataset is intended to facilitate reproducible research and promote the development of robust, clinically relevant DR detection models."" ","A curated dataset of 6,399 retinal fundus images is presented, labeled across five diabetic retinopathy severity levels, to facilitate reproducible research and development of robust DR detection models using deep learning techniques."
"A Clinically Interpretable Deep Learning Framework for the Detection and Grading of Diabetic Retinopathy","https://scispace.com/paper/a-clinically-interpretable-deep-learning-framework-for-the-53wwiifcn9vl","2025","Journal Article","Proceedings of IMPRS","Frank Bogan
Hunter Mathias Gill
Doaa Hassan Salem
Michael Happe
Sarath Chandra Janga
Amir Reza Hajrasouliha","10.18060/29087","","Objective: One of the leading causes of blindness in working age adults is diabetic retinopathy (DR) which can result in vision loss if uncontrolled. DR can be detected and graded by fundus retinal imaging, however the amount of images requiring grading creates a burden on ophthalmologists. Thus, a growing demand exists for an optimized DR image reading process. To accomplish this, we propose the use of a deep learning artificial intelligence model to detect and grade DR using lesion feature extraction with clinical interpretation. Methods: Retinal fundus images were collected from two sources for training (n=608): E-Ophthalmology, and a private Indiana University Eugene &amp; Marilyn Glick Eye Institute dataset. Each dataset was divided into 70% (training), 20% (validation), and 10% (testing) subgroups. An external dataset, the UKBB, was also used (n=944) for evaluation. The AI model assigned images to 5 categories based on lesion features. The model operated through 2 stages: a multi-scale DeepLabV3+ to segment retinal lesions from input fundus images, followed by segmentation predictions for lesion. A classifier incorporates data to predict whether DR is present and the grade for images with DR. Results: AI performance was analyzed using several metrics to compare against human grading. Developmental results for segmentation were: 0.88 (precision), 0.70 (recall), 0.78 (f1 score), 0.99 (accuracy), 0.94 (AUC), and 0.76 (IOU). Classification of DR results were: 0.89 (precision), 0.6 (recall), 0.78 (f1 score), 0.62 (accuracy), and 0.8 (AUC). External dataset results were: 0.47 (precision), 0.58 (recall), 0.52 (f1 score), 0.58 (accuracy), and 0.65 (AUC). Conclusions: The proposed deep learning AI framework demonstrates good DR lesion detection and grading performance. Further improvement may allow AI to replace human grading, saving ophthalmologists time and standardizing the grading process. The current approach may be improved by including more lesion features and larger sample sizes. ","A clinically interpretable deep learning framework is proposed for diabetic retinopathy detection and grading, achieving high accuracy (0.88-0.99) in lesion segmentation and DR classification, with potential to replace human grading and standardize the process."
"A Severity Grading Framework for Diabetic Retinopathy Detection using Transfer Learning","https://scispace.com/paper/a-severity-grading-framework-for-diabetic-retinopathy-sc2g43j35y0d","2024","Proceedings Article","","Samia Akhtar
Shabib Aftab
Shagufta Kousar
Ambreen Rehman
Munir Ahmad
Ali Q Saeed","10.1109/dasa63652.2024.10836441","","Diabetic retinopathy is one of the primary reasons of blindness among individuals. It is a threatening visual disorder that affects delicate blood vessels present within the retina. Early identification of this condition is beneficial for preserving vision and managing it effectively. Detecting diabetic retinopathy manually takes great amount of time and is susceptible to errors. This research aims to propose an automated and efficient framework for grading the severity of diabetic retinopathy with higher accuracy using transfer learning techniques. For this purpose, we have used 3 distinct diabetic retinopathy datasets; Messidor-1, Messidor-2 and IDRiD, containing fundus images. Preprocessing techniques including cropping, denoising, CLAHE, and image resizing are applied to each dataset. Data augmentation is used to tackle class imbalance issues in order to avoid biased results. The dataset was split into three subsets for training, validation, and testing, using a split of 70:10:20. Pre-trained model EfficientNetB5 is fine-tuned and hyper-parameters are adjusted. This model is used to train and test each dataset separately. Results show that our model attained test accuracies of 98.43% for Messidor-1, 97.36% for Messidor-2, and 97.67% for the IDRiD dataset. On comparing the best results of this research with previous state of the art techniques, EfficientNetB5 outperformed those existing methods.","This study proposes a severity grading framework for diabetic retinopathy detection using transfer learning, achieving high accuracy (98.43-97.67%) on three datasets, outperforming existing state-of-the-art techniques with EfficientNetB5 model fine-tuning and hyperparameter adjustment."
"Predicting Diabetic Retinopathy Severity with Deep Learning: A Survey of Fundus Image Analysis Technique","https://scispace.com/paper/predicting-diabetic-retinopathy-severity-with-deep-learning-1t4v7s027d","2024","Proceedings Article","","A. B. Sornil
Dr. Sheeja Herobin
Dr.I.Rexilin Sheeba","10.1109/iccsp60870.2024.10543945","","Diabetic retinopathy (DR) is a significant complication of diabetes mellitus, impacting vision due to retinal abnormalities. Early detection and precise severity assessment are crucial for effective management. Leveraging deep learning techniques and image preprocessing methods, this paper proposes a comprehensive approach to DR classification. Utilizing publicly available datasets like EyePACS, Messidor-2, APTOS, and DDR, preprocessing steps including Gaussian blurring and data augmentation are employed to enhance image quality and address class imbalance. Wavelet decomposition is used for feature extraction to capture multi-resolution information from fundus images. Transfer learning with ResNet variants, coupled with regularization techniques, aids in model generalization. A modified ResNet50 architecture is introduced, featuring custom fully connected layers and additional convolutional layers for improved feature extraction. The model aims to classify retinal diseases into four severity levels: normal, mild, moderate, and severe proliferative. The survey aspect delves into preprocessing methods’ effectiveness in improving CNN performance for medical image analysis, specifically in DR detection. The applicability of transfer learning in medical imaging tasks, particularly in DR, is also explored. This study contributes to advancing medical image analysis for DR diagnosis and classification, addressing the critical need for efficient detection and management of this debilitating condition.","This survey explores the use of deep learning for diabetic retinopathy (DR) severity prediction using fundus image analysis. It proposes a comprehensive approach involving image preprocessing, feature extraction, model architecture, and transfer learning. The study aims to classify retinal diseases into four severity levels and contribute to advancing medical image analysis for DR diagnosis and management."
"Integrating non-linear radon transformation for diabetic retinopathy grading","https://scispace.com/paper/integrating-non-linear-radon-transformation-for-diabetic-e66mscus5ll4","2025","Journal Article","Dental science reports","Farida Mohsen
Samir Brahim Belhaouari
Zubair Shah","10.1038/s41598-025-14944-7","","Diabetic retinopathy is a serious ocular complication that poses a significant threat to patients' vision and overall health. Early detection and accurate grading are essential to prevent vision loss. Current automatic grading methods rely heavily on deep learning applied to retinal fundus images, but the complex, irregular patterns of lesions in these images, which vary in shape and distribution, make it difficult to capture the subtle changes. This study introduces RadFuse, a multi-representation deep learning framework that integrates non-linear RadEx-transformed sinogram images with traditional fundus images to enhance diabetic retinopathy detection and grading. Our RadEx transformation, an optimized non-linear extension of the Radon transform, generates sinogram representations to capture complex retinal lesion patterns. By leveraging both spatial and transformed domain information, RadFuse enriches the feature set available to deep learning models, improving the differentiation of severity levels. We conducted extensive experiments on two benchmark datasets, APTOS-2019 and DDR, using three convolutional neural networks (CNNs): ResNeXt-50, MobileNetV2, and VGG19. RadFuse showed significant improvements over fundus-image-only models across all three CNN architectures and outperformed state-of-the-art methods on both datasets. For severity grading across five stages, RadFuse achieved a quadratic weighted kappa of 93.24%, an accuracy of 87.07%, and an F1-score of 87.17%. In binary classification between healthy and diabetic retinopathy cases, the method reached an accuracy of 99.09%, precision of 98.58%, and recall of 99.64%, surpassing previously established models. These results demonstrate RadFuse's capacity to capture complex non-linear features, advancing diabetic retinopathy classification and promoting the integration of advanced mathematical transforms in medical image analysis. The source code will be available at https://github.com/Farida-Ali/RadEx-Transform/tree/main . ","This study introduces RadFuse, a multi-representation deep learning framework that integrates non-linear RadEx-transformed sinogram images with fundus images to enhance diabetic retinopathy detection and grading, achieving state-of-the-art performance on two benchmark datasets."
"Diabetic Retinopathy Detection Using Deep Learning","https://scispace.com/paper/diabetic-retinopathy-detection-using-deep-learning-odtmuy2wjhgx","2024","Proceedings Article","","B. Keerthi
K. K. Powmika
Pranudev Narendra
N. Karthik","10.1109/iconscept61884.2024.10627921","","- In this research, we present DRNet, a deep learning model for automated detection and grading of diabetic retinopathy (DR) using fundus images. DR is a leading cause of vision loss in diabetic individuals, emphasizing the importance of early detection. Our model combines the ResNet architecture for feature extraction with the U-Net architecture for lesion segmentation. Trained on a large dataset of 666,383 fundus images from 121,342 diabetic patients, DRNet incorporates realtime image quality assessment, lesion detection, and grading of DR severity. Evaluation on both local and external datasets, totaling 409,455 images, demonstrates the effectiveness of DRNet, achieving an area under the receiver operating characteristic curves (AUC) of 0.90-0.936 for lesion detection and 0.96-0.98 for DR severity grading. Our results suggest that DRNet has the potential to enhance DR screening programs by improving accuracy and efficiency in diagnosis, thereby benefiting patient outcomes and healthcare systems.","This study presents DRNet, a deep learning model for diabetic retinopathy detection and grading, achieving high accuracy (AUC 0.90-0.98) on 409,455 images, and has the potential to enhance DR screening programs with improved accuracy and efficiency."
"Integrating Non-Linear Radon Transformation for Diabetic Retinopathy Grading","https://scispace.com/paper/integrating-non-linear-radon-transformation-for-diabetic-upnocq7lar5c","2025","Journal Article","arXiv.org","Farida Mohsen
Samir Belhaouari
Zubair Shah","10.48550/arxiv.2504.15883","https://scispace.compdf/integrating-non-linear-radon-transformation-for-diabetic-upnocq7lar5c.pdf","Diabetic retinopathy is a serious ocular complication that poses a significant threat to patients’ vision and overall health. Early detection and accurate grading are essential to prevent vision loss. Current automatic grading methods rely heavily on deep learning applied to retinal fundus images, but the complex, irregular patterns of lesions in these images, which vary in shape and distribution, make it difficult to capture the subtle changes. This study introduces RadFuse, a multi-representation deep learning framework that integrates non-linear RadEx-transformed sinogram images with traditional fundus images to enhance diabetic retinopathy detection and grading. Our RadEx transformation, an optimized non-linear extension of the Radon transform, generates sinogram representations to capture complex retinal lesion patterns. By leveraging both spatial and transformed domain information, RadFuse enriches the feature set available to deep learning models, improving the differentiation of severity levels. We conducted extensive experiments on two benchmark datasets, APTOS-2019 and DDR, using three convolutional neural networks (CNNs): ResNeXt-50, MobileNetV2, and VGG19. RadFuse showed significant improvements over fundus-image-only models across all three CNN architectures and outperformed state-of-the-art methods on both datasets. For severity grading across five stages, RadFuse achieved a quadratic weighted kappa of 93.24%, an accuracy of 87.07%, and an F1-score of 87.17%. In binary classification between healthy and diabetic retinopathy cases, the method reached an accuracy of 99.09%, precision of 98.58%, and recall of 99.64%, surpassing previously established models. These results demonstrate RadFuse’s capacity to capture complex non-linear features, advancing diabetic retinopathy classification and promoting the integration of advanced mathematical transforms in medical image analysis. The source code will be available at https://github.com/Farida-Ali/RadEx-Transform/tree/main. Supplementary Information The online version contains supplementary material available at 10.1038/s41598-025-14944-7.","This study introduces RadFuse, a deep learning framework integrating non-linear RadEx-transformed sinogram images with fundus images to enhance diabetic retinopathy detection and grading, achieving state-of-the-art performance on two benchmark datasets with improved accuracy and F1-score."
"A novel approach for intelligent diagnosis and grading of diabetic retinopathy.","https://scispace.com/paper/a-novel-approach-for-intelligent-diagnosis-and-grading-of-2nj8fiqyj5","2024","Journal Article","Computers in Biology and Medicine","Zeru Hai
Beiji Zou
Xiaoxia Xiao
Qinghua Peng
Junfeng Yan
Wensheng Zhang
Kejuan Yue","10.1016/j.compbiomed.2024.108246","","Diabetic retinopathy (DR) is a severe ocular complication of diabetes that can lead to vision damage and even blindness. Currently, traditional deep convolutional neural networks (CNNs) used for DR grading tasks face two primary challenges: (1) insensitivity to minority classes due to imbalanced data distribution, and (2) neglecting the relationship between the left and right eyes by utilizing the fundus image of only one eye for training without differentiating between them. To tackle these challenges, we proposed the DRGCNN (DR Grading CNN) model. To solve the problem caused by imbalanced data distribution, our model adopts a more balanced strategy by allocating an equal number of channels to feature maps representing various DR categories. Furthermore, we introduce a CAM-EfficientNetV2-M encoder dedicated to encoding input retinal fundus images for feature vector generation. The number of parameters of our encoder is 52.88 M, which is less than RegNet_y_16gf (80.57 M) and EfficientNetB7 (63.79 M), but the corresponding kappa value is higher. Additionally, in order to take advantage of the binocular relationship, we input fundus retinal images from both eyes of the patient into the network for features fusion during the training phase. We achieved a kappa value of 86.62% on the EyePACS dataset and 86.16% on the Messidor-2 dataset. Experimental results on these representative datasets for diabetic retinopathy (DR) demonstrate the exceptional performance of our DRGCNN model, establishing it as a highly competitive intelligent classification model in the field of DR. The code is available for use at https://github.com/Fat-Hai/DRGCNN. ","Researchers propose DRGCNN, a novel deep learning model for intelligent diabetic retinopathy diagnosis and grading, addressing imbalanced data and binocular relationship challenges, achieving high kappa values of 86.62% and 86.16% on EyePACS and Messidor-2 datasets, respectively."
"Color fundus photograph-based diabetic retinopathy grading via label relaxed collaborative learning on deep features and radiomics features","https://scispace.com/paper/color-fundus-photograph-based-diabetic-retinopathy-grading-2ffbukhxx399","2025","Journal Article","Frontiers in Cell and Developmental Biology","Chao Zhang
Guanglei Sheng
Jie Su
Lian Duan","10.3389/fcell.2024.1513971","","Diabetic retinopathy (DR) has long been recognized as a common complication of diabetes, making accurate automated grading of its severity essential. Color fundus photographs play a crucial role in the grading of DR. With the advancement of artificial intelligence technologies, numerous researchers have conducted studies on DR grading based on deep features and radiomic features extracted from color fundus photographs. We combine deep features and radiomic features to design a feature fusion algorithm. First, we utilize convolutional neural networks to extract deep features from color fundus photographs and employ radiomic methodologies to extract radiomic features. Subsequently, we design a label relaxation-based collaborative learning algorithm for feature fusion. We validate the effectiveness of the proposed method on two fundus image datasets: the DR1 Dataset and the MESSIDOR Dataset. The proposed method achieved 96.86 of AUC on DR1 and 96.34 of AUC on MESSIDOR, which are better than state-of-the-art methods. Also, the divergence between the training AUC and testing AUC increases substantially after the removal of manifold regularization. Label relaxation can enhance the distinguishability of training samples in the label space, thereby improving the model's classification accuracy. Additionally, graph constraints based on manifold learning methods can mitigate overfitting caused by label relaxation. ","This study proposes a label relaxed collaborative learning algorithm for diabetic retinopathy grading using color fundus photographs, combining deep features and radiomics features, achieving 96.86% and 96.34% AUC on two datasets, outperforming state-of-the-art methods."
"Automatic Severity Classification of Diabetic Retinopathy Based on DenseNet and Convolutional Block Attention Module","https://scispace.com/paper/automatic-severity-classification-of-diabetic-retinopathy-v5p5ttbtr80s","2024","Repository","","Mohamed M. Farag
Mariam Fouad
Amr T. Abdel Hamid","10.60692/mg4sb-2ja73","","Diabetic Retinopathy (DR) - a complication developed due to heightened blood glucose levels- is deemed one of the most sight-threatening diseases. Unfortunately, DR screening is manually acquired by an ophthalmologist, a process that can be considered erroneous and time-consuming. Accordingly, automated DR diagnostics have become a focus of research in recent years due to the tremendous increase in diabetic patients. Moreover, the recent accomplishments demonstrated by Convolutional Neural Networks (CNN) settle them as state-of-the-art for DR stage identification. This paper proposes a new automatic deep-learning-based approach for severity detection by utilizing a single Color Fundus photograph (CFP). The proposed technique employs DenseNet169's encoder to construct a visual embedding. Furthermore, Convolutional Block Attention Module (CBAM) is introduced on top of the encoder to reinforce its discriminative power. Finally, the model is trained using cross-entropy loss on the Kaggle Asia Pacific Tele-Ophthalmology Society's (APTOS) dataset. On the binary classification task, we accomplished (97% accuracy - 97% sensitivity - 98.3% specificity - 0.9455, Quadratic Weighted Kappa score (QWK)) compared to the state-of-the-art. Moreover, Our network showed high competency (82% accuracy - 0.888 (QWK)) for severity grading. The significant contribution of the proposed framework is that it efficiently grades the severity level of diabetic retinopathy while reducing the time and space complexity required, which demonstrates it as a promising candidate for autonomous diagnosis. ",""
"Automatic Severity Classification of Diabetic Retinopathy Based on DenseNet and Convolutional Block Attention Module","https://scispace.com/paper/automatic-severity-classification-of-diabetic-retinopathy-ofvwozxfy48r","2024","Repository","","Mohamed M. Farag
Mariam Fouad
Amr T. Abdel Hamid","10.60692/zpd7r-gvk91","","Diabetic Retinopathy (DR) - a complication developed due to heightened blood glucose levels- is deemed one of the most sight-threatening diseases. Unfortunately, DR screening is manually acquired by an ophthalmologist, a process that can be considered erroneous and time-consuming. Accordingly, automated DR diagnostics have become a focus of research in recent years due to the tremendous increase in diabetic patients. Moreover, the recent accomplishments demonstrated by Convolutional Neural Networks (CNN) settle them as state-of-the-art for DR stage identification. This paper proposes a new automatic deep-learning-based approach for severity detection by utilizing a single Color Fundus photograph (CFP). The proposed technique employs DenseNet169's encoder to construct a visual embedding. Furthermore, Convolutional Block Attention Module (CBAM) is introduced on top of the encoder to reinforce its discriminative power. Finally, the model is trained using cross-entropy loss on the Kaggle Asia Pacific Tele-Ophthalmology Society's (APTOS) dataset. On the binary classification task, we accomplished (97% accuracy - 97% sensitivity - 98.3% specificity - 0.9455, Quadratic Weighted Kappa score (QWK)) compared to the state-of-the-art. Moreover, Our network showed high competency (82% accuracy - 0.888 (QWK)) for severity grading. The significant contribution of the proposed framework is that it efficiently grades the severity level of diabetic retinopathy while reducing the time and space complexity required, which demonstrates it as a promising candidate for autonomous diagnosis. ",""
"Deep Learning Grading System for Diabetic Retinopathy using Fundus Images. (Dept. E)","https://scispace.com/paper/deep-learning-grading-system-for-diabetic-retinopathy-using-gdevn4x18wdx","2024","Repository","","Doaa Elsawah
Ahmed Elnakib
Hossam El-Din Moustafa","10.60692/rqprv-t2605","","Diabetic Retinopathy (DR) is one of the main causes of blindness that can be overcome, if it is early detected.This work proposes an automated early detection and grading of DR using fundus images.The proposed detection and grading system investigate different deep learning architectures (i.e., ResNet and AlexNet) that are applied to an augment data to extract deep compact features of the fundus images.The extracted features are input to a pixel-wise Neural Network (NN) classifier or a Support Vector Machine (SVM) classifier for automated DR grading.The performance of the proposed system is evaluated using a publically available fundus Indian Diabetic Retinopathy Image Dataset (IDRiD), collected for ISBI-2018 challenge.The IDRiD dataset consists of 516 retinal images of normal and different DR grades, i.e., mild, moderate, severe, and Proliferative Diabetic Retinopathy (PDR).Our system achieves an overall accuracy of 95.73%, sensitivity of 95.73%, and specificity of 98.51% utilizing an AlexNet-based architecture and a pixel-wise NN classifier.Compared to the previous related work, the proposed system shows promising DR grading performance. ","This study proposes a deep learning-based grading system for Diabetic Retinopathy using fundus images, achieving 95.73% accuracy, 95.73% sensitivity, and 98.51% specificity using an AlexNet-based architecture and pixel-wise NN classifier."
"Deep learning generalization for diabetic retinopathy staging from fundus images","https://scispace.com/paper/deep-learning-generalization-for-diabetic-retinopathy-7m8l52chxh2m","2025","Journal Article","Physiological Measurement","Yevgeniy Men
Jonathan Fhima
Leo Anthony Celi
Lucas Zago Ribeiro
Luis Filipe Nakayama
Joachim A. Behar","10.1088/1361-6579/ada86a","","Abstract Diabetic retinopathy (DR) is a serious diabetes complication that can lead to vision loss, making timely identification crucial. Existing data-driven algorithms for DR staging from digital fundus images (DFIs) often struggle with generalization due to distribution shifts between training and target domains. To address this, DRStageNet, a deep learning model, was developed using six public and independent datasets with 91,984 DFIs from diverse demographics. Five pretrained self-supervised vision transformers (ViTs) were benchmarked, with the best further trained using a multi-source domain fine-tuning strategy. DINOv2 showed a 27.4% improvement in L-Kappa versus other pretrained ViT. Multi-source domain fine-tuning improved performance in four of five target domains. The error analysis revealing 60% of errors due to incorrect labels, 77.5% of which were correctly classified by DRStageNet. The model and explainability heatmaps are available at [URL upon manuscript acceptance]. ","Researchers developed DRStageNet, a deep learning model for diabetic retinopathy staging from fundus images, achieving a 27.4% improvement in L-Kappa using a multi-source domain fine-tuning strategy and self-supervised vision transformers."
"Deep Learning Grading System for Diabetic Retinopathy using Fundus Images. (Dept. E)","https://scispace.com/paper/deep-learning-grading-system-for-diabetic-retinopathy-using-xfhk6uci0fcp","2024","Repository","","Doaa Elsawah
Ahmed Elnakib
Hossam El-Din Moustafa","10.60692/t3zr9-1zv08","","Diabetic Retinopathy (DR) is one of the main causes of blindness that can be overcome, if it is early detected.This work proposes an automated early detection and grading of DR using fundus images.The proposed detection and grading system investigate different deep learning architectures (i.e., ResNet and AlexNet) that are applied to an augment data to extract deep compact features of the fundus images.The extracted features are input to a pixel-wise Neural Network (NN) classifier or a Support Vector Machine (SVM) classifier for automated DR grading.The performance of the proposed system is evaluated using a publically available fundus Indian Diabetic Retinopathy Image Dataset (IDRiD), collected for ISBI-2018 challenge.The IDRiD dataset consists of 516 retinal images of normal and different DR grades, i.e., mild, moderate, severe, and Proliferative Diabetic Retinopathy (PDR).Our system achieves an overall accuracy of 95.73%, sensitivity of 95.73%, and specificity of 98.51% utilizing an AlexNet-based architecture and a pixel-wise NN classifier.Compared to the previous related work, the proposed system shows promising DR grading performance. ","This study proposes a deep learning-based grading system for Diabetic Retinopathy using fundus images, achieving 95.73% accuracy, 95.73% sensitivity, and 98.51% specificity using an AlexNet-based architecture and pixel-wise NN classifier."
"A two-stage deep learning based method for diabetic retinopathy classification","https://scispace.com/paper/a-two-stage-deep-learning-based-method-for-diabetic-yxkaaxonwf9f","2025","Journal Article","Connection Science","Chen Zhang
Shaoqi Dong
Ziyun Song
Li Liu
Jiaxu Ning
Bin Zhang
Changsheng Zhang","10.1080/09540091.2025.2507182","","Diabetic retinopathy (DR) is a major cause of blindness, but current classification models suffer from low interpretability and difficulty in adjustment. To address these issues, a two-stage deep learning method for DR classification has been proposed, featuring lesion-sliced detection and DR classification stages. In the lesion-sliced detection stage, an improved neural process model extracts information from fundus images by fusing lesion details from various image locations, significantly enhancing accuracy. In the DR classification stage, an enhanced deep forest model was used to identify critical features influencing DR grades, boosting the credibility of the grading outcomes. Tests on the IDRiD and E-ophtha datasets demonstrated superior performance and generalisation ability of the lesion-sliced detection model compared to mainstream neural networks. Meanwhile, experiments on the Kaggle dataset confirmed that the deep forest-based DR classification model outperformed both traditional forest models and residual networks, marking its first application in DR classification. This approach achieves high accuracy and reliability, with improvements in both detection efficiency and generalisation.","A two-stage deep learning method for diabetic retinopathy classification is proposed, featuring lesion-sliced detection and DR classification stages, achieving high accuracy and reliability with improved detection efficiency and generalisation on IDRiD, E-ophtha, and Kaggle datasets."
"Deploying efficient net batch normalizations (BNs) for grading diabetic retinopathy severity levels from fundus images","https://scispace.com/paper/deploying-efficient-net-batch-normalizations-bns-for-grading-414uyok1slc8","2024","Repository","","Syeda Shahzadi Batool
Syed Omer Gilani
Asim Waris
Khawaja Fahad Iqbal
Niaz Bahadur Khan
Mair Khan
Sayed M ElDin
Fuad A. Awwad","10.60692/034ja-psf46","","Abstract Diabetic retinopathy (DR) is one of the main causes of blindness in people around the world. Early diagnosis and treatment of DR can be accomplished by organizing large regular screening programs. Still, it is difficult to spot diabetic retinopathy timely because the situation might not indicate signs in the primary stages of the disease. Due to a drastic increase in diabetic patients, there is an urgent need for efficient diabetic retinopathy detecting systems. Auto-encoders, sparse coding, and limited Boltzmann machines were used as a few past deep learning (DL) techniques and features for the classification of DR. Convolutional Neural Networks (CNN) have been identified as a promising solution for detecting and classifying DR. We employ the deep learning capabilities of efficient net batch normalization (BNs) pre-trained models to automatically acquire discriminative features from fundus images. However, we successfully achieved F1 scores above 80% on all efficient net BNs in the EYE-PACS dataset (calculated F1 score for DeepDRiD another dataset) and the results are better than previous studies. In this paper, we improved the accuracy and F1 score of the efficient net BNs pre-trained models on the EYE-PACS dataset by applying a Gaussian Smooth filter and data augmentation transforms. Using our proposed technique, we have achieved F1 scores of 84% and 87% for EYE-PACS and DeepDRiD. ","This study employs efficient net batch normalization (BNs) pre-trained models to detect diabetic retinopathy from fundus images, achieving F1 scores above 80% on EYE-PACS and DeepDRiD datasets with improved accuracy and F1 scores using Gaussian Smooth filter and data augmentation."
"Dual branch deep learning network for detection and stage grading of diabetic retinopathy","https://scispace.com/paper/dual-branch-deep-learning-network-for-detection-and-stage-4ah7h1gjx7","2024","Journal Article","Biomedical Signal Processing and Control","Hossein Shakibania
Sina Raoufi
Behnam Pourafkham
Hassan Khotanlou
Muharram Mansoorizadeh","10.1016/j.bspc.2024.106168","","Diabetic retinopathy is a severe complication of diabetes that can lead to permanent blindness if not treated promptly. Early and accurate diagnosis of the disease is essential for successful treatment. This paper introduces a deep learning method for the detection and stage grading of diabetic retinopathy, using a single fundus retinal image. Our model utilizes transfer learning, employing two state-of-the-art pre-trained models as feature extractors and fine-tuning them on a new dataset. The proposed model is trained on a large multi-center dataset, including the APTOS 2019 dataset, obtained from publicly available sources. It achieves remarkable performance in diabetic retinopathy detection and stage classification on the APTOS 2019, outperforming the established literature. For binary classification, the proposed approach achieves an accuracy of 98.50%, a sensitivity of 99.46%, and a specificity of 97.51%. In stage grading, it achieves a quadratic weighted kappa of 93.00%, an accuracy of 89.60%, a sensitivity of 89.60%, and a specificity of 97.72%. The proposed approach serves as a reliable screening and stage grading tool for diabetic retinopathy, offering significant potential to enhance clinical decision-making and patient care. ","A deep learning model for diabetic retinopathy detection and stage grading using a single fundus retinal image achieves high accuracy and outperforms existing literature."
"MCCNet: Multi-Scale Context Cross-Attention Network for Diabetic Retinopathy classification","https://scispace.com/paper/mccnet-multi-scale-context-cross-attention-network-for-7embo64h4uxv","2025","Proceedings Article","","Yicong Shu
Lan Pu","10.1145/3719276.3725194","","Diabetic retinopathy (DR) is a complication of diabetes. Deep learning techniques play an important role in the automatic grading of DR. However, the significant morphological differences and diverse types of lesions in DR images often lead to the neglect of the dependencies between lesions, which can significantly affect the final grading results. Additionally, traditional convolutional neural networks (CNNs) often lose contextual and discriminative information during feature extraction. To address this issue, this paper proposes a Multi-Scale Contextual Cross-Attention Network (MCCNet) for DR classification. The network includes residual blocks, a Global Context Module (GCM), a Context Attention Fusion Module (CAFM), and a Multi-Scale Feature Module (MSFM). First, the residual blocks and GCM extract lesion features while considering the global contextual information of the lesions. Then, the CAFM fuses global and multi-scale contextual information through a cross-attention mechanism to reduce information loss during the convolution process. Finally, the MSFM learns the dependencies between different lesions through dilated convolutions. DR grading is performed through a classifier. Experimental results show that the proposed method achieves accuracies of 88.93% and 96.04% on the APTOS-2019 and Messidor-2 datasets, respectively, outperforming other methods.","This paper proposes MCCNet, a deep learning model for diabetic retinopathy classification, addressing contextual information loss through a multi-scale cross-attention network, achieving state-of-the-art accuracies of 88.93% and 96.04% on APTOS-2019 and Messidor-2 datasets."
