"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Transforming cancer screening: the potential of multi-cancer early detection (MCED) technologies","https://scispace.com/paper/transforming-cancer-screening-the-potential-of-multi-cancer-1zemfvx1ttjc","2025","Journal Article","International Journal of Clinical Oncology","Mitsuho Imai
Yoshiaki Nakamura
Takayuki Yoshino","10.1007/s10147-025-02694-5","","Abstract Early cancer detection substantially improves the rate of patient survival; however, conventional screening methods are directed at single anatomical sites and focus primarily on a limited number of cancers, such as gastric, colorectal, lung, breast, and cervical cancer. Additionally, several cancers are inadequately screened, hindering early detection of 45.5% cases. In contrast, Multi-Cancer Early Detection (MCED) assays offer simultaneous screening of multiple cancers from a single liquid biopsy and identify molecular changes before symptom onset. These tests assess DNA mutations, abnormal DNA methylation patterns, fragmented DNA, and other tumor-derived biomarkers, indicating the presence of cancer and predicting its origin. Moreover, MCED assays concurrently detect multiple cancers without recommended screening protocols, potentially revolutionizing cancer screening and management. Large trials have reported promising results, achieving 50–95% sensitivity and 89–99% specificity for multiple cancer types. However, challenges, regarding improving accuracy, addressing ethical issues (e.g., psychosocial impact assessment), and integrating MCED into healthcare systems, must be addressed to achieve widespread adoption. Furthermore, prospective multi-institutional studies are crucial for demonstrating the clinical benefits in diverse populations. This review provides an overview of the principles, development status, and clinical significance of MCED tests, and discusses their potential and challenges. ","Multi-Cancer Early Detection (MCED) assays offer simultaneous screening of multiple cancers from a single liquid biopsy, achieving 50-95% sensitivity and 89-99% specificity, potentially revolutionizing cancer screening and management with large trials showing promising results."
"Non-invasive early-stage cancer detection: current methods and future perspectives","https://scispace.com/paper/non-invasive-early-stage-cancer-detection-current-methods-5tay0uqyffnh","2024","Journal Article","Clinical and Experimental Medicine","Neelima Chacko
Rinat Ankri","10.1007/s10238-024-01513-x","","This review paper explores the realm of non-invasive methods for early cancer detection. Early identification is crucial for effective therapeutic intervention, and non-invasive techniques have emerged as promising tools to enhance diagnostic accuracy and improve patient outcomes. The paper thoroughly examines the advantages, limitations, and prospects of various non-invasive approaches, including blood tests, non-blood-based tests, and diverse imaging modalities. It discusses the biomarkers found in blood for early-stage cancer detection, specifying the types of cancer associated with each biomarker. The non-blood-based tests focus on components in saliva, urine, and breath for cancer detection, alongside current studies and future perspectives on various cancers. Optical imaging methods covered in this review include fluorescence imaging in the near-infrared (NIR) region, bioluminescence imaging, and Raman spectroscopy for early-stage cancer detection. The review also highlights the pros and cons of ultrasound imaging in early-stage cancer detection. Additionally, the clinical implications of using AI for cancer detection, both present and future, are explored. This paper provides valuable insights for researchers and clinicians working in the field of non-invasive early-stage cancer detection. ","This review paper examines non-invasive early-stage cancer detection methods, including blood tests, imaging modalities, and biomarkers in saliva, urine, and breath, discussing advantages, limitations, and future perspectives for enhancing diagnostic accuracy and improving patient outcomes."
"Making Cancer Imaging Smarter: Emerging Techniques and Computational Outlook to Guide Precision Diagnostics","https://scispace.com/paper/making-cancer-imaging-smarter-emerging-techniques-and-p560hi2chkdw","2024","Journal Article","The Open Bioinformatics Journal","Punit Kumar Singh
P. K. Gupta
Vivek Kumar Gupta
Sandhya Singh
Salman Akhtar","10.2174/0118750362344593241111114723","","Medical imaging plays an indispensable role across the entire cancer care continuum, from screening and early detection to diagnosis, staging, treatment planning, and monitoring. While conventional imaging modalities like CT, MRI, and PET provide anatomical tumor delineation, innovative computational analysis approaches are beginning to extract novel quantitative imaging biomarkers that offer information beyond qualitative evaluation alone. The promise of Artificial Intelligence (AI) techniques lies in uncovering clinically actionable insights and patterns embedded within the massive trove of medical images, thereby enabling more accurate and personalized cancer management. This review examines the emerging role of AI, specifically deep learning approaches like convolutional neural networks (CNNs), U-Nets, and generative adversarial networks (GANs), for diverse cancer imaging applications spanning the diagnostic, prognostic, and therapeutic domains. Established and cutting-edge techniques are reviewed toward precise, effective integration into clinical practice. An overview of conventional anatomical imaging modalities that currently represent the standard-of-care for oncologic diagnosis and treatment planning is first provided, highlighting CT, MRI, PET, and ultrasound imaging. Subsequently, advanced computational analytics approaches leveraging AI and deep learning for automated analysis of medical images are reviewed in depth, including key techniques like radiomics, tumor segmentation, and predictive modeling. Emerging studies showcase the remarkable potential for AI-powered imaging analytics to discern subtle phenotypic patterns, quantify tumor morphology, and integrate findings with genomic data for precision cancer management. However, thoughtful validation is indispensable before clinical integration. Nascent deep learning techniques offer tremendous promise to uncover previously inaccessible insights from medical imaging big data that can guide individualized cancer diagnosis, prognosis, and treatment planning. However, careful translation of these powerful technologies by multidisciplinary teams of clinicians, imagers, and data scientists focused on evidence-based improvements in patient care is crucial to realize their full potential. ","This review explores emerging AI techniques, particularly deep learning, for precision cancer diagnostics, leveraging medical imaging to extract novel biomarkers, and integrating findings with genomic data for personalized cancer management and treatment planning."
"OncoAIFusion: A Unified Artificial Intelligence System for Multi-Cancer Diagnosis and Prognosis","https://scispace.com/paper/oncoaifusion-a-unified-artificial-intelligence-system-for-k12zgy0zv4lz","2026","Repository","","Mrs. Geethanjali C M, Aravind Reddy N, Gowtham N Rao, K S Vignesh, Lekhan S","10.5281/zenodo.18340732","","Abstract Cancer remains one of the leading causes of mortality worldwide, claiming approximately ten million lives annually. Early and accurate diagnosis is critical for improving patient survival outcomes, yet traditional diagnostic workflows depend heavily on specialized radiologists and pathologists. This paper presents OncoAIFusion, a unified, production-ready artificial intelligence system designed to support multi-cancer diagnosis and prognosis across eight major cancer groups comprising 22 distinct subtypes. The system seamlessly integrates deep convolutional neural networks based on transfer learning, multi-task learning principles, and generative artificial intelligence techniques to analyze medical imaging data across multiple modalities. The core architecture employs ResNet-50 as the backbone with carefully designed task-specific classification heads, automatic image-type detection with intelligent routing, class-imbalance handling through weighted loss functions, and confidence calibration mechanisms. OncoAIFusion incorporates transparency features through clear model confidence reporting and structured diagnostic summaries. The system achieves accuracy exceeding 90% across all supported cancer types with sub-100-millisecond inference latency on standard GPU hardware. Critically, OncoAIFusion is designed as a decision-support tool to augment physician expertise, not to replace clinical judgment. Patient care decisions must remain under physician authority. This work addresses documented barriers to clinical adoption of artificial intelligence tools, including lack of interoperability, insufficient interpretability, deployment complexity, and fragmentation of single-disease tools. OncoAIFusion represents a translational framework bridging the significant gap between academic research prototypes and clinically deployable artificial intelligence systems. Keywords cancer diagnosis, deep learning, convolutional neural networks, transfer learning, multi-task learning, medical image analysis, artificial intelligence, clinical decision support, explainable AI, healthcare system integration, responsible AI. ","OncoAIFusion, a unified AI system, achieves 90% accuracy in multi-cancer diagnosis and prognosis across 22 subtypes, integrating deep learning, transfer learning, and generative AI to analyze medical imaging data, with transparency features and sub-100ms inference latency."
"OncoAIFusion: A Unified Artificial Intelligence System for Multi-Cancer Diagnosis and Prognosis","https://scispace.com/paper/oncoaifusion-a-unified-artificial-intelligence-system-for-hprs3qof92da","2026","Repository","","Mrs. Geethanjali C M, Aravind Reddy N, Gowtham N Rao, K S Vignesh, Lekhan S","10.5281/zenodo.18340733","","Abstract Cancer remains one of the leading causes of mortality worldwide, claiming approximately ten million lives annually. Early and accurate diagnosis is critical for improving patient survival outcomes, yet traditional diagnostic workflows depend heavily on specialized radiologists and pathologists. This paper presents OncoAIFusion, a unified, production-ready artificial intelligence system designed to support multi-cancer diagnosis and prognosis across eight major cancer groups comprising 22 distinct subtypes. The system seamlessly integrates deep convolutional neural networks based on transfer learning, multi-task learning principles, and generative artificial intelligence techniques to analyze medical imaging data across multiple modalities. The core architecture employs ResNet-50 as the backbone with carefully designed task-specific classification heads, automatic image-type detection with intelligent routing, class-imbalance handling through weighted loss functions, and confidence calibration mechanisms. OncoAIFusion incorporates transparency features through clear model confidence reporting and structured diagnostic summaries. The system achieves accuracy exceeding 90% across all supported cancer types with sub-100-millisecond inference latency on standard GPU hardware. Critically, OncoAIFusion is designed as a decision-support tool to augment physician expertise, not to replace clinical judgment. Patient care decisions must remain under physician authority. This work addresses documented barriers to clinical adoption of artificial intelligence tools, including lack of interoperability, insufficient interpretability, deployment complexity, and fragmentation of single-disease tools. OncoAIFusion represents a translational framework bridging the significant gap between academic research prototypes and clinically deployable artificial intelligence systems. Keywords cancer diagnosis, deep learning, convolutional neural networks, transfer learning, multi-task learning, medical image analysis, artificial intelligence, clinical decision support, explainable AI, healthcare system integration, responsible AI. ","OncoAIFusion, a unified AI system, achieves 90% accuracy in multi-cancer diagnosis and prognosis across 22 subtypes, integrating deep learning, transfer learning, and generative AI to analyze medical imaging data, with transparency features and sub-100ms inference latency."
"Innovations In Cancer Detection: Integrating Advanced Imaging Techniques, Molecular Biomarkers, and Nanotechnology","https://scispace.com/paper/innovations-in-cancer-detection-integrating-advanced-imaging-4gyisjqi8elj","2025","Journal Article","","Ashima Mittal
Jigyasa Gemini
Rishika Chopra","10.9734/bpi/acmms/v10/3539","","Recent advancements in cancer detection are transforming the landscape of oncology through enhanced imaging techniques and molecular diagnostics. Innovations such as Magnetic Resonance Spectroscopy (MRS) offer insights into tumor metabolism, allowing for improved differentiation between malignant and benign lesions. Molecular biomarkers, including long non-coding RNAs (Lnc RNAs) and circular RNAs, serve as critical indicators of cancer stage and progression, facilitating personalized treatment strategies. Techniques like Fluorescence in Situ Hybridization (FISH) enable the visualization of genetic alterations at the single-cell level, which is vital for targeted therapies. Additionally, liquid biopsies provide a minimally invasive method for monitoring tumor dynamics by analyzing circulating tumor DNA (ctDNA) and other blood components. Emerging technologies in nanotechnology further enhance cancer detection by improving the sensitivity of diagnostic tools and enabling targeted drug delivery. This synergy of advanced imaging, molecular diagnostics, and innovative technologies is paving the way for more accurate and personalized cancer detection and treatment. As research continues to evolve, the potential for earlier diagnosis and improved patient outcomes becomes increasingly promising, underscoring the importance of integrating these advancements into routine clinical practice. ","Recent innovations in cancer detection integrate advanced imaging techniques, molecular biomarkers, and nanotechnology, enabling improved differentiation, personalized treatment strategies, and minimally invasive monitoring, paving the way for earlier diagnosis and improved patient outcomes through enhanced sensitivity and targeted therapies."
"Pancreatic Cancer Prediction Using Hierarchical Convolutional Neural Network and Visual Geometry Group16 CNN Approach on Accuracy and Specificity Performance Measures","https://scispace.com/paper/pancreatic-cancer-prediction-using-hierarchical-315djjvh","2022","Journal Article","ECS transactions","Upendra V.
P. R","10.1149/10701.11927ecst","","The main aim of the work is to measure the accuracy, sensitivity, and specificity in the detection of pancreatic cancer. Materials and methods: The dataset of 7390 images obtained from Kaggle for training (80%) and testing (20%) of the predictive model developed in Matlab and statistical analysis is done using SPSS software. The hierarchical convolutional neural network (HCNN) is used for developing the model and compared with the visual geometry group (VGG16) based model. Result: The predictive model developed using the HCNN algorithm shows an improvement in accuracy 94.8221.4705, specificity 88.49801.78406, and sensitivity 90.04601.79226 than VGG16 model with accuracy 94.3760, specificity 88.39200.1663, and sensitivity of 88.92600.5808 with the significance of 0.437, 0.497, and 0.165. Conclusion: The outcome of the study confirms that the HCNN based model appears to be of higher accuracy than the VGG16 based model.","The outcome of the study confirms that the HCNN based model appears to be of higher accuracy than the VGG16 based model."
"AI-Powered Diagnostic Support in Oncology: A Comparative Case Study of GPT-4 Omni and Gemini Advanced in Breast Cancer Detection","https://scispace.com/paper/ai-powered-diagnostic-support-in-oncology-a-comparative-case-feof2pw5zaw8","2025","Repository","","","10.5281/zenodo.14910374","","Abstract: This study evaluates the diagnostic efficacy of GPT-4 Omni and Gemini Advanced in early breast cancer detection using publicly available medical imaging data. The aim is to assess and compare these AI models’ diagnostic accuracy against established benchmarks, contributing to the enhancement of AI-powered tools in oncology. The Cancer Imaging Archive (TCIA) and the Kaggle Breast Cancer Dataset, both open-access, were utilized to evaluate the diagnostic performance of GPT-4 Omni and Gemini Advanced. Datasets include a range of breast cancer imaging modalities (mammograms, ultrasound, MRI). The study employs a case study approach, analyzing representative image samples, comparing AI-generated diagnoses with ground truth pathology labels and expert radiologist interpretations. Key performance metrics included sensitivity, specificity, positive predictive value (PPV), negative predictive value (NPV), and area under the receiver operating characteristic curve (AUC). Preliminary findings indicate that GPT-4 Omni achieved an AUC of 0.88 for mammogram-based detection, exceeding the performance of Gemini Advanced (AUC=0.82) in similar tasks. Conversely, Gemini Advanced demonstrated superior performance in detecting micro-metastases in ultrasound images, achieving a sensitivity of 90%. Error analysis revealed that GPT-4 Omni's performance was affected by dense breast tissue, while Gemini Advanced occasionally misclassified benign lesions as malignant. Both GPT-4 Omni and Gemini Advanced demonstrate significant potential for augmenting breast cancer diagnostics. This study highlights the need for model-specific benchmarking and tailored integration strategies for AI tools within radiology workflows to maximize diagnostic accuracy and minimize potential errors. Future research should focus on refining algorithms to address limitations identified, enhancing explainability, and exploring personalized risk assessment. These findings have implications for improving diagnostic accuracy, potentially reducing unnecessary biopsies, and ultimately enhancing patient outcomes in breast cancer screening and detection. Keywords: GPT-4 Omni, Gemini Advanced, Breast Cancer, Medical Imaging, Artificial Intelligence, Diagnostic Accuracy, Deep Learning, Mammography, Ultrasound, MRI, Failure Mode Analysis, Open-Access Data, TCIA Dataset, Kaggle Dataset ",""
"A Systematic Review on Artificial Intelligence in Cancer Prediction","https://scispace.com/paper/a-systematic-review-on-artificial-intelligence-in-cancer-p1vrfrf04rfn","2025","Journal Article","International Journal For Multidisciplinary Research","Nidhi Gautam
Megha Sharma
Naina Aggarwal
Shivam Grover","10.36948/ijfmr.2025.v07i05.55405","","Artificial Intelligence (AI) is rapidly transforming cancer care by enabling accurate, timely, and personalized predictions. This systematic review examines the role of AI in cancer prediction across imaging, genomics, histopathology, and prognosis. A structured literature search of PubMed, Scopus, Web of Science, and IEEE Xplore from 2015–2025 identified 110 relevant studies. Evidence suggests that AI models, including deep learning (DL) and machine learning (ML), achieve higher predictive accuracy than conventional diagnostic approaches, with reported sensitivities ranging from 85% to 98% in breast, lung, and colorectal cancers. AI is especially effective in early detection, tumor Classification, biomarker identification, and survival estimation. Despite advancements, challenges include limited external validation, data bias, interpretability issues, and regulatory barriers. Future research must prioritize explainable AI, multi-modal data integration, and large-scale clinical trials. ","This systematic review of 110 studies (2015-2025) finds AI models, particularly deep learning and machine learning, outperform conventional diagnostics in cancer prediction, achieving 85-98% sensitivity in breast, lung, and colorectal cancers, but faces challenges in validation, bias, and interpretability."
"Early Prediction and Risk Analysis Using Hybrid Deep Learning Techniques in Multimodal Biomedical Image","https://scispace.com/paper/early-prediction-and-risk-analysis-using-hybrid-deep-9mltpuh2vb0w","2025","Journal Article","Developmental Neurobiology","V. Anoop
B. Radhakrishnan
Anoop Balakrishnan Kadan","10.1002/dneu.23001","","ABSTRACT Medical imaging plays a pivotal role in diagnosing and treating various health conditions, especially in early‐stage cancer detection. Despite advancements in imaging techniques, the complexity and variability of multimodal medical images, such as MRI and CT scans, pose challenges for accurate diagnosis. Traditional methods often struggle with combining these heterogeneous data sources effectively, limiting the ability to provide timely and precise predictions for early cancer detection. This study proposes a hybrid deep learning framework that integrates multimodal image fusion techniques to improve early cancer prediction. The primary objective of this work is to develop an efficient model that can process diverse medical images, extract meaningful features, and provide accurate classifications for identifying cancerous regions. The techniques employed include Gaussian smoothing for image pre‐processing, feature extraction using ORB (Oriented FAST and Rotated BRIEF) for handcrafted features, and the InceptionV4 network for deep learning‐based feature extraction. The final stage involves classification using Sparse Logistic Regression and the MS‐GWNN classifier, designed to predict the malignancy stage of tumors. The experimental results demonstrate that the proposed approach significantly outperforms traditional methods, achieving a classification accuracy of 93.4%, sensitivity of 91.8%, and specificity of 92.5%. These metrics show superior performance in early detection and risk assessment, especially for high‐risk cancer cases. The model is validated using TCIA dataset and displays robust fusion capabilities, leading to high‐quality and reliable predictions. Future work will explore the integration of additional imaging modalities, real‐time applications for clinical settings, and optimization of fusion strategies. Furthermore, incorporating explainable AI (XAI) can improve the interpretability of the model, enhancing its usability in clinical practice. ","This study proposes a hybrid deep learning framework for early cancer prediction using multimodal medical images, achieving 93.4% classification accuracy, 91.8% sensitivity, and 92.5% specificity, outperforming traditional methods and demonstrating robust fusion capabilities."
"Machine learning integration for early-stage cancer detection using multi-modal imaging analysis","https://scispace.com/paper/machine-learning-integration-for-early-stage-cancer-65d08kft2j2v","2025","Repository","","","10.5281/zenodo.16900345","","Introduction: Early detection of cancer plays a crucial role in improving patient outcomes and survival rates. Traditional diagnostic methods often face challenges in accurately identifying early-stage cancers, leading to delayed treatment and reduced chances of successful intervention. Progress achieved in AI within the past few years, specifically, ML and DL, significantly enhanced the potential to diagnose and predict cancer. This review analyses the use of multi-modal imaging data, genomics, and clinical parameters to employ ML approaches in early cancer diagnosis. Combining machine learning with imaging data derived from various modes has proven to be a viable method for improving the diagnostic accuracy of early cancer detection. This review will look at the current state of machine learning in early-stage cancer diagnosis, emphasizing multi-modal imaging analysis. Materials and Methods: The literature search included several databases which included PubMed, Scopus, Web of Sciences, and Google Scholar. The search keywords were based on areas of interest such as machine learning, multi-modal imaging, early cancer detection, and integration approaches. The search was limited to articles and papers found in peer-reviewed journals, conference proceedings, and preprints of articles on machine learning integration and multi-modal image analysis for early detection of Cancer. Results: The review findings showed that multi-modal imaging data can be integrated successfully using machine learning algorithms, especially deep learning models, for early cancer diagnosis. These models can harmonize data gathered from MRI, CT, and PET and even tap into advanced machine-learning algorithms to increase the rate of cancer detection and staging. Many experiments have shown that deep learning models including CNNs and RNNs can simplify multi-modal imaging features as well as combine clinical and genomic data streams. Moreover, the combination of genomic, clinical, and demographic databases with images improves the performance of these models even more. Discussion: The combination of Artificial Intelligence and multi-modal imaging has the advantage of having a higher sensitivity and specificity of early cancer metastases and allows for specific therapies for each patient as well as biomarkers to be found. However, areas like data quality, standardization, and algorithm interpretability for intricate models should be resolved to promote their use in clinical practice. Conclusion: A combination of multiple imaging data with the help of ML has been found to provide better results in breast cancer, lung cancer, and prostate cancer. Nevertheless, some open problems are still to be solved regarding the data heterogeneity, the scale of the datasets, multi-modal, and the interpretability and generalization of the developed ML models. Additionally, certain technical factors like the security of the data, and possible bias, have to be treated for these approaches to be effectively implemented in clinical settings. As a point of fact, these approaches use the advantages of the different imaging methods and are integrated with other useful information sources for enhancing diagnostic information, which will benefit the patients. ",""
"Machine learning integration for early-stage cancer detection using multi-modal imaging analysis","https://scispace.com/paper/machine-learning-integration-for-early-stage-cancer-4fesytgucyf5","2025","Journal Article","World Journal Of Advanced Research and Reviews","Toochukwu Juliet Mgbole","10.30574/wjarr.2025.25.1.0066","","Introduction: Early detection of cancer plays a crucial role in improving patient outcomes and survival rates. Traditional diagnostic methods often face challenges in accurately identifying early-stage cancers, leading to delayed treatment and reduced chances of successful intervention. Progress achieved in AI within the past few years, specifically, ML and DL, significantly enhanced the potential to diagnose and predict cancer. This review analyses the use of multi-modal imaging data, genomics, and clinical parameters to employ ML approaches in early cancer diagnosis. Combining machine learning with imaging data derived from various modes has proven to be a viable method for improving the diagnostic accuracy of early cancer detection. This review will look at the current state of machine learning in early-stage cancer diagnosis, emphasizing multi-modal imaging analysis. Materials and Methods: The literature search included several databases which included PubMed, Scopus, Web of Sciences, and Google Scholar. The search keywords were based on areas of interest such as machine learning, multi-modal imaging, early cancer detection, and integration approaches. The search was limited to articles and papers found in peer-reviewed journals, conference proceedings, and preprints of articles on machine learning integration and multi-modal image analysis for early detection of Cancer. Results: The review findings showed that multi-modal imaging data can be integrated successfully using machine learning algorithms, especially deep learning models, for early cancer diagnosis. These models can harmonize data gathered from MRI, CT, and PET and even tap into advanced machine-learning algorithms to increase the rate of cancer detection and staging. Many experiments have shown that deep learning models including CNNs and RNNs can simplify multi-modal imaging features as well as combine clinical and genomic data streams. Moreover, the combination of genomic, clinical, and demographic databases with images improves the performance of these models even more. Discussion: The combination of Artificial Intelligence and multi-modal imaging has the advantage of having a higher sensitivity and specificity of early cancer metastases and allows for specific therapies for each patient as well as biomarkers to be found. However, areas like data quality, standardization, and algorithm interpretability for intricate models should be resolved to promote their use in clinical practice. Conclusion: A combination of multiple imaging data with the help of ML has been found to provide better results in breast cancer, lung cancer, and prostate cancer. Nevertheless, some open problems are still to be solved regarding the data heterogeneity, the scale of the datasets, multi-modal, and the interpretability and generalization of the developed ML models. Additionally, certain technical factors like the security of the data, and possible bias, have to be treated for these approaches to be effectively implemented in clinical settings. As a point of fact, these approaches use the advantages of the different imaging methods and are integrated with other useful information sources for enhancing diagnostic information, which will benefit the patients. ","This review integrates machine learning with multi-modal imaging data to enhance early cancer detection, leveraging AI's potential to diagnose and predict cancer, with promising results in breast, lung, and prostate cancer, but addressing data heterogeneity and model interpretability is crucial."
"Revolutionizing Cervical Cancer Screening: A Multimodal AI Approach Using Visual, Genomic and Clinical Features","https://scispace.com/paper/revolutionizing-cervical-cancer-screening-a-multimodal-ai-3r02rtt9g4ci","2025","Journal Article","","Sonal Rattan
Chilukamukku Swathi
Balajee Maram
Bhavna Nayyer
M.V.B. Chandrasekhar
S Gill","10.1109/isaect68904.2025.11318777","","This paper suggests a new multimodal artificial intelligence (AI) framework, which combines colposcopic imaging, genomic biomarkers, and structured clinical parameters, in order to enhance early-stage cervical cancer risk stratification. The model uses a unified deep learning network incorporating cross modal attention to extract and merge discriminative features in a cross modal manner. 5,000 records of three global cohorts were utilized, and generalizability was ensured by displaying rigorous preprocessing and 5-fold cross-validation and external validation. The multimodal solution reached up to AUC 0.96 and was significantly better than unimodal. SHAP and Grad-CAM were also applied to provide interpretability and help clinicians trust them and be transparent. Such results confirm that multimodal AI has translational effects to enhance the accuracy of screening, shorten the time to diagnosis, and scale deployment in locations with and without substantial resources. ","A multimodal AI framework combining colposcopic imaging, genomic biomarkers, and clinical parameters achieves up to 96% accuracy in early-stage cervical cancer risk stratification, outperforming unimodal approaches and demonstrating potential for global deployment."
"Machine learning integration for early-stage cancer detection using multi-modal imaging analysis","https://scispace.com/paper/machine-learning-integration-for-early-stage-cancer-z76ytfv6k0lg","2025","Repository","","","10.5281/zenodo.16900346","","&lt;p&gt;Introduction: Early detection of cancer plays a crucial role in improving patient outcomes and survival rates. Traditional diagnostic methods often face challenges in accurately identifying early-stage cancers, leading to delayed treatment and reduced chances of successful intervention. Progress achieved in AI within the past few years, specifically, ML and DL, significantly enhanced the potential to diagnose and predict cancer. This review analyses the use of multi-modal imaging data, genomics, and clinical parameters to employ ML approaches in early cancer diagnosis. Combining machine learning with imaging data derived from various modes has proven to be a viable method for improving the diagnostic accuracy of early cancer detection. This review will look at the current state of machine learning in early-stage cancer diagnosis, emphasizing multi-modal imaging analysis.&lt;/p&gt; &lt;p&gt;Materials and Methods: The literature search included several databases which included PubMed, Scopus, Web of Sciences, and Google Scholar. The search keywords were based on areas of interest such as machine learning, multi-modal imaging, early cancer detection, and integration approaches. The search was limited to articles and papers found in peer-reviewed journals, conference proceedings, and preprints of articles on machine learning integration and multi-modal image analysis for early detection of Cancer.&lt;/p&gt; &lt;p&gt;Results: The review findings showed that multi-modal imaging data can be integrated successfully using machine learning algorithms, especially deep learning models, for early cancer diagnosis. These models can harmonize data gathered from MRI, CT, and PET and even tap into advanced machine-learning algorithms to increase the rate of cancer detection and staging. Many experiments have shown that deep learning models including CNNs and RNNs can simplify multi-modal imaging features as well as combine clinical and genomic data streams. Moreover, the combination of genomic, clinical, and demographic databases with images improves the performance of these models even more.&lt;/p&gt; &lt;p&gt;Discussion: The combination of Artificial Intelligence and multi-modal imaging has the advantage of having a higher sensitivity and specificity of early cancer metastases and allows for specific therapies for each patient as well as biomarkers to be found. However, areas like data quality, standardization, and algorithm interpretability for intricate models should be resolved to promote their use in clinical practice.&lt;/p&gt; &lt;p&gt;Conclusion: A combination of multiple imaging data with the help of ML has been found to provide better results in breast cancer, lung cancer, and prostate cancer. Nevertheless, some open problems are still to be solved regarding the data heterogeneity, the scale of the datasets, multi-modal, and the interpretability and generalization of the developed ML models. Additionally, certain technical factors like the security of the data, and possible bias, have to be treated for these approaches to be effectively implemented in clinical settings. As a point of fact, these approaches use the advantages of the different imaging methods and are integrated with other useful information sources for enhancing diagnostic information, which will benefit the patients.&lt;/p&gt; ",""
"Comparative Evaluation of AI models for Early Detection of Breast Cancer","https://scispace.com/paper/comparative-evaluation-of-ai-models-for-early-detection-of-lnvbtoo8jgpn","2025","Journal Article","Amrit research journal","Chetna Sharma
Binod Adhikari
Vijay Kumar Jha","10.3126/arj.v6i1.87536","","Most of the deaths caused by breast cancer are due to lack of early detection of tumors. Mammography, biopsies, and ultrasounds are commonly used for the detection of breast cancer, which have major limitations like high false positives, subjective interpretation, and the variability in radiologists’ skills. However, advancement in the Artificial Intelligence (AI) has significantly revolutionized the detection of cancers using image classification and analysis of historical mammography and MRI data. In this paper, six different models were evaluated on the Wisconsin Diagnostic Breast Cancer (WDBC) dataset. The performance of traditional machine learning models, particularly logistic regression (LR), random forest (RF), support vector machine (SVM), multi-layer perceptron (MLP), and deep learning approaches, particularly 1D convolutional neural networks (CNN) and deep neural networks, was compared using multiple evaluation metrics, including accuracy, precision, recall, and F1-score. The result highlights Logistic Regression as the most effective model for early detection of breast cancer, offering a reliable prediction on whether a tumor is malignant or benign. The research contributes invaluable insights into the performance of AI models and the implementation of such models for breast cancer detection.","This study compares six AI models, including traditional machine learning and deep learning approaches, for early breast cancer detection using the WDBC dataset, finding logistic regression as the most effective model with high accuracy and reliability."
"AI-Driven Models for Diagnosing and Predicting Outcomes in Lung Cancer: A Systematic Review and Meta-Analysis","https://scispace.com/paper/ai-driven-models-for-diagnosing-and-predicting-outcomes-in-kxasna5ts9","2024","","Cancers","Mohammed Kanan
Hajar Alharbi
Nawaf Alotaibi
Lubna Almasuood
Shahad Aljoaid
Tuqa Alharbi
Leen Albraik
Wojod Alothman
Hadeel M Aljohani
Aghnar Alzahrani
Sadeem Alqahtani
Razan A Kalantan
Raghad Althomali
Maram Alameen
Ahdab Mufti","10.3390/cancers16030674","","Simple Summary This research explores the transformative potential of artificial intelligence (AI) in the early detection of lung cancer. Through a comprehensive systematic review and meta-analysis, this study evaluates the effectiveness of AI models, emphasizing a promising avenue for improving diagnostic accuracy. Among 1024 identified records, 39 studies were meticulously selected and analyzed following the PRISMA guidelines. The findings highlight significant strides in AI’s role, emphasizing the need for standardized protocols. Despite the observed heterogeneity, this study underscores AI’s promising impact on lung cancer screening, laying the groundwork for future advancements in clinical practice. This research contributes crucial insights for healthcare professionals and researchers alike, aiming to enhance the early diagnosis and management of lung cancer. Abstract (1) Background: Lung cancer’s high mortality due to late diagnosis highlights a need for early detection strategies. Artificial intelligence (AI) in healthcare, particularly for lung cancer, offers promise by analyzing medical data for early identification and personalized treatment. This systematic review evaluates AI’s performance in early lung cancer detection, analyzing its techniques, strengths, limitations, and comparative edge over traditional methods. (2) Methods: This systematic review and meta-analysis followed the PRISMA guidelines rigorously, outlining a comprehensive protocol and employing tailored search strategies across diverse databases. Two reviewers independently screened studies based on predefined criteria, ensuring the selection of high-quality data relevant to AI’s role in lung cancer detection. The extraction of key study details and performance metrics, followed by quality assessment, facilitated a robust analysis using R software (Version 4.3.0). The process, depicted via a PRISMA flow diagram, allowed for the meticulous evaluation and synthesis of the findings in this review. (3) Results: From 1024 records, 39 studies met the inclusion criteria, showcasing diverse AI model applications for lung cancer detection, emphasizing varying strengths among the studies. These findings underscore AI’s potential for early lung cancer diagnosis but highlight the need for standardization amidst study variations. The results demonstrate promising pooled sensitivity and specificity of 0.87, signifying AI’s accuracy in identifying true positives and negatives, despite the observed heterogeneity attributed to diverse study parameters. (4) Conclusions: AI demonstrates promise in early lung cancer detection, showing high accuracy levels in this systematic review. However, study variations underline the need for standardized protocols to fully leverage AI’s potential in revolutionizing early diagnosis, ultimately benefiting patients and healthcare professionals. As the field progresses, validated AI models from large-scale perspective studies will greatly benefit clinical practice and patient care in the future.","A comprehensive systematic review and meta-analysis of AI’s performance in early lung cancer detection, analyzing its techniques, strengths, limitations, and comparative edge over traditional methods highlights the need for standardization amidst study variations."
